x_log y_smooth
2140.432047 75.772524
2150.827247 75.828386
2161.272933 75.883662
2171.769348 75.938344
2182.316741 75.992423
2192.915358 76.045891
2203.565447 76.098742
2214.267260 76.150966
2225.021048 76.202556
2235.827062 76.253505
2246.685556 76.303803
2257.596786 76.353444
2268.561007 76.402420
2279.578477 76.450721
2290.649454 76.498342
2301.774198 76.545273
2312.952971 76.591507
2324.186034 76.637036
2335.473652 76.681852
2346.816089 76.725947
2358.213612 76.769313
2369.666487 76.811943
2381.174985 76.853828
2392.739375 76.894960
2404.359928 76.935332
2416.036917 76.974936
2427.770617 77.013764
2439.561303 77.051807
2451.409251 77.089059
2463.314739 77.125511
2475.278048 77.161155
2487.299458 77.195983
2499.379250 77.229988
2511.517710 77.263162
2523.715120 77.295496
2535.971769 77.326983
2548.287943 77.357615
2560.663932 77.387383
2573.100026 77.416281
2585.596516 77.444300
2598.153698 77.471432
2610.771864 77.497670
2623.451311 77.523005
2636.192338 77.547429
2648.995242 77.570936
2661.860325 77.593516
2674.787888 77.615162
2687.778235 77.635866
2700.831671 77.655620
2713.948502 77.674416
2727.129036 77.692247
2740.373582 77.709104
2753.682452 77.724979
2767.055958 77.739865
2780.494413 77.753754
2793.998133 77.766638
2807.567435 77.778508
2821.202638 77.789358
2834.904062 77.799178
2848.672027 77.807962
2862.506858 77.815701
2876.408879 77.822388
2890.378417 77.828014
2904.415798 77.832572
2918.521354 77.836054
2932.695414 77.838451
2946.938312 77.839756
2961.250382 77.839962
2975.631960 77.839059
2990.083383 77.837041
3004.604991 77.833900
3019.197125 77.829639
3033.860126 77.824268
3048.594340 77.817798
3063.400111 77.810236
3078.277788 77.801594
3093.227720 77.791880
3108.250258 77.781105
3123.345754 77.769279
3138.514562 77.756410
3153.757039 77.742510
3169.073543 77.727586
3184.464432 77.711650
3199.930069 77.694711
3215.470816 77.676779
3231.087039 77.657863
3246.779102 77.637973
3262.547376 77.617119
3278.392230 77.595310
3294.314035 77.572557
3310.313166 77.548869
3326.389999 77.524255
3342.544910 77.498726
3358.778279 77.472291
3375.090486 77.444960
3391.481916 77.416743
3407.952952 77.387649
3424.503980 77.357688
3441.135391 77.326870
3457.847573 77.295204
3474.640920 77.262701
3491.515825 77.229369
3508.472684 77.195219
3525.511896 77.160261
3542.633861 77.124503
3559.838979 77.087957
3577.127656 77.050631
3594.500297 77.012535
3611.957310 76.973680
3629.499104 76.934074
3647.126092 76.893728
3664.838687 76.852650
3682.637304 76.810852
3700.522362 76.768342
3718.494280 76.725131
3736.553481 76.681228
3754.700388 76.636642
3772.935427 76.591384
3791.259026 76.545464
3809.671615 76.498890
3828.173626 76.451673
3846.765495 76.403822
3865.447656 76.355348
3884.220549 76.306259
3903.084614 76.256566
3922.040294 76.206278
3941.088034 76.155405
3960.228281 76.103957
3979.461485 76.051944
3998.788096 75.999375
4018.208569 75.946259
4037.723359 75.892607
4057.332924 75.838429
4077.037725 75.783734
4096.838224 75.728531
4116.734886 75.672831
4136.728178 75.616643
4156.818569 75.559978
4177.006530 75.502844
4197.292537 75.445251
4217.677064 75.387210
4238.160591 75.328729
4258.743597 75.269819
4279.426567 75.210489
4300.209986 75.150749
4321.094341 75.090610
4342.080123 75.030079
4363.167824 74.969168
4384.357939 74.907886
4405.650966 74.846242
4427.047405 74.784247
4448.547758 74.721910
4470.152528 74.659240
4491.862225 74.596248
4513.677356 74.532944
4535.598434 74.469336
4557.625975 74.405435
4579.760494 74.341251
4602.002511 74.276793
4624.352548 74.212070
4646.811131 74.147094
4669.378785 74.081872
4692.056042 74.016416
4714.843432 73.950734
4737.741492 73.884837
4760.750758 73.818734
4783.871771 73.752435
4807.105072 73.685950
4830.451209 73.619288
4853.910728 73.552459
4877.484180 73.485473
4901.172119 73.418340
4924.975101 73.351068
4948.893684 73.283669
4972.928429 73.216152
4997.079902 73.148526
5021.348668 73.080801
5045.735298 73.012983
5070.240363 72.945072
5094.864440 72.877067
5119.608106 72.808970
5144.471941 72.740779
5169.456530 72.672495
5194.562459 72.604118
5219.790317 72.535647
5245.140696 72.467082
5270.614192 72.398424
5296.211402 72.329672
5321.932927 72.260827
5347.779371 72.191887
5373.751341 72.122854
5399.849446 72.053726
5426.074299 71.984504
5452.426515 71.915189
5478.906712 71.845778
5505.515514 71.776274
5532.253543 71.706675
5559.121428 71.636982
5586.119800 71.567194
5613.249291 71.497311
5640.510539 71.427334
5667.904184 71.357261
5695.430868 71.287094
5723.091239 71.216832
5750.885944 71.146475
5778.815637 71.076022
5806.880973 71.005475
5835.082611 70.934832
5863.421212 70.864094
5891.897443 70.793260
5920.511970 70.722331
5949.265467 70.651306
5978.158608 70.580185
6007.192071 70.508969
6036.366537 70.437657
6065.682692 70.366248
6095.141224 70.294744
6124.742823 70.223144
6154.488186 70.151448
6184.378009 70.079655
6214.412995 70.007766
6244.593848 69.935780
6274.921278 69.863698
6305.395995 69.791520
6336.018716 69.719245
6366.790159 69.646873
6397.711045 69.574404
6428.782102 69.501838
6460.004059 69.429176
6491.377647 69.356416
6522.903604 69.283560
6554.582670 69.210606
6586.415588 69.137554
6618.403106 69.064406
6650.545973 68.991160
6682.844946 68.917816
6715.300781 68.844375
6747.914241 68.770836
6780.686091 68.697200
6813.617101 68.623465
6846.708043 68.549633
6879.959694 68.475703
6913.372834 68.401674
6946.948249 68.327548
6980.686725 68.253323
7014.589056 68.179000
7048.656036 68.104578
7082.888466 68.030058
7117.287148 67.955440
7151.852891 67.880723
7186.586505 67.805907
7221.488807 67.730992
7256.560614 67.655979
7291.802751 67.580866
7327.216044 67.505655
7362.801326 67.430344
7398.559430 67.354935
7434.491197 67.279426
7470.597469 67.203817
7506.879095 67.128109
7543.336926 67.052302
7579.971818 66.976395
7616.784630 66.900389
7653.776227 66.824282
7690.947477 66.748076
7728.299253 66.671770
7765.832431 66.595365
7803.547892 66.518859
7841.446521 66.442252
7879.529209 66.365546
7917.796848 66.288739
7956.250338 66.211832
7994.890581 66.134825
8033.718483 66.057717
8072.734957 65.980508
8111.940917 65.903199
8151.337285 65.825789
8190.924985 65.748278
8230.704946 65.670666
8270.678102 65.592954
8310.845392 65.515140
8351.207757 65.437225
8391.766146 65.359208
8432.521510 65.281091
8473.474806 65.202872
8514.626996 65.124551
8555.979045 65.046129
8597.531923 64.967605
8639.286608 64.888980
8681.244077 64.810253
8723.405317 64.731424
8765.771316 64.652493
8808.343070 64.573460
8851.121577 64.494324
8894.107842 64.415087
8937.302874 64.335747
8980.707686 64.256305
9024.323298 64.176761
9068.150732 64.097114
9112.191019 64.017365
9156.445191 63.937512
9200.914288 63.857558
9245.599352 63.777500
9290.501434 63.697339
9335.621586 63.617075
9380.960869 63.536709
9426.520346 63.456239
9472.301087 63.375666
9518.304166 63.294990
9564.530663 63.214210
9610.981663 63.133327
9657.658256 63.052340
9704.561539 62.971250
9751.692612 62.890056
9799.052581 62.808758
9846.642558 62.727356
9894.463659 62.645850
9942.517009 62.564241
9990.803733 62.482527
10039.324967 62.400709
10088.081848 62.318787
10137.075521 62.236761
10186.307137 62.154630
10235.777850 62.072394
10285.488823 61.990055
10335.441221 61.907610
10385.636217 61.825061
10436.074990 61.742407
10486.758723 61.659648
10537.688606 61.576784
10588.865835 61.493815
10640.291611 61.410741
10691.967140 61.327561
10743.893637 61.244277
10796.072319 61.160887
10848.504412 61.077392
10901.191145 60.993791
10954.133757 60.910084
11007.333489 60.826272
11060.791590 60.742354
11114.509316 60.658330
11168.487926 60.574201
11222.728688 60.489965
11277.232876 60.405623
11332.001768 60.321176
11387.036649 60.236621
11442.338813 60.151961
11497.909557 60.067194
11553.750185 59.982321
11609.862008 59.897341
11666.246343 59.812255
11722.904514 59.727062
11779.837850 59.641762
11837.047688 59.556355
11894.535370 59.470841
11952.302247 59.385221
12010.349674 59.299493
12068.679013 59.213658
12127.291634 59.127716
12186.188913 59.041666
12245.372231 58.955509
12304.842978 58.869244
12364.602551 58.782872
12424.652351 58.696393
12484.993788 58.609805
12545.628279 58.523110
12606.557247 58.436307
12667.782122 58.349396
12729.304341 58.262376
12791.125348 58.175249
12853.246594 58.088014
12915.669538 58.000670
12978.395644 57.913218
13041.426386 57.825657
13104.763241 57.737988
13168.407698 57.650210
13232.361250 57.562324
13296.625398 57.474328
13361.201651 57.386224
13426.091524 57.298011
13491.296540 57.209689
13556.818231 57.121258
13622.658133 57.032718
13688.817793 56.944069
13755.298763 56.855310
13822.102604 56.766442
13889.230884 56.677464
13956.685178 56.588377
14024.467070 56.499180
14092.578151 56.409874
14161.020019 56.320458
14229.794282 56.230931
14298.902553 56.141295
14368.346454 56.051549
14438.127616 55.961693
14508.247676 55.871726
14578.708281 55.781650
14649.511084 55.691463
14720.657747 55.601165
14792.149941 55.510757
14863.989342 55.420239
14936.177638 55.329609
15008.716523 55.238870
