% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 30.83 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:11:39 -0400
% Time (s), Channel A (Input 1) (V)
8.432000000000e-06, -1.539795e-01
8.464000000000e-06, -2.470138e-01
8.496000000000e-06, -2.550361e-01
8.528000000000e-06, -1.815186e-01
8.560000000000e-06, -5.938868e-02
8.592000000000e-06, 5.292298e-02
8.624000000000e-06, 1.178195e-01
8.656000000000e-06, 1.174603e-01
8.688000000000e-06, 6.417809e-02
8.720000000000e-06, -1.736161e-02
8.752000000000e-06, -9.435137e-02
8.784000000000e-06, -1.500283e-01
8.816000000000e-06, -1.725385e-01
8.848000000000e-06, -1.527822e-01
8.880000000000e-06, -1.040499e-01
8.912000000000e-06, -4.250601e-02
8.944000000000e-06, 1.448796e-02
8.976000000000e-06, 4.561913e-02
9.008000000000e-06, 3.795607e-02
9.040000000000e-06, 1.915764e-03
9.072000000000e-06, -4.609807e-02
9.104000000000e-06, -8.585017e-02
9.136000000000e-06, -1.045289e-01
9.168000000000e-06, -1.014157e-01
9.200000000000e-06, -8.201864e-02
9.232000000000e-06, -5.890974e-02
9.264000000000e-06, -3.783634e-02
9.296000000000e-06, -2.598255e-02
9.328000000000e-06, -2.322864e-02
9.360000000000e-06, -2.622202e-02
9.392000000000e-06, -3.484295e-02
9.424000000000e-06, -4.525992e-02
9.456000000000e-06, -5.567689e-02
9.488000000000e-06, -6.345968e-02
9.520000000000e-06, -6.561491e-02
9.552000000000e-06, -6.106497e-02
9.584000000000e-06, -5.388086e-02
9.616000000000e-06, -4.693621e-02
9.648000000000e-06, -4.082972e-02
