% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 28.23 us, time offset -9.224 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:31:18 -0400
% Time (s), Channel A (Input 1) (V)
1.359354748930e-05, -4.585860e-02
1.362554748930e-05, -4.609807e-02
1.365754748930e-05, -4.633754e-02
1.368954748930e-05, -4.669674e-02
1.372154748930e-05, -4.573886e-02
1.375354748930e-05, -4.597833e-02
1.378554748930e-05, -4.657701e-02
1.381754748930e-05, -4.573886e-02
1.384954748930e-05, -4.729542e-02
1.388154748930e-05, -4.681648e-02
1.391354748930e-05, -4.693621e-02
1.394554748930e-05, -4.705595e-02
1.397754748930e-05, -4.717568e-02
1.400954748930e-05, -4.669674e-02
1.404154748930e-05, -4.633754e-02
1.407354748930e-05, -4.729542e-02
1.410554748930e-05, -4.669674e-02
1.413754748930e-05, -4.669674e-02
1.416954748930e-05, -4.645727e-02
1.420154748930e-05, -4.681648e-02
1.423354748930e-05, -4.669674e-02
1.426554748930e-05, -4.561913e-02
1.429754748930e-05, -4.645727e-02
1.432954748930e-05, -4.741516e-02
1.436154748930e-05, -4.609807e-02
1.439354748930e-05, -4.645727e-02
1.442554748930e-05, -4.597833e-02
1.445754748930e-05, -4.669674e-02
1.448954748930e-05, -4.657701e-02
1.452154748930e-05, -4.657701e-02
1.455354748930e-05, -4.681648e-02
1.458554748930e-05, -4.681648e-02
1.461754748930e-05, -4.657701e-02
1.464954748930e-05, -4.741516e-02
1.468154748930e-05, -4.729542e-02
1.471354748930e-05, -4.645727e-02
1.474554748930e-05, -4.645727e-02
1.477754748930e-05, -4.585860e-02
1.480954748930e-05, -4.693621e-02
1.484154748930e-05, -4.633754e-02
1.487354748930e-05, -4.693621e-02
1.490554748930e-05, -4.621780e-02
1.493754748930e-05, -4.681648e-02
1.496954748930e-05, -4.669674e-02
1.500154748930e-05, -4.585860e-02
1.503354748930e-05, -4.693621e-02
1.506554748930e-05, -4.669674e-02
1.509754748930e-05, -4.693621e-02
1.512954748930e-05, -4.633754e-02
1.516154748930e-05, -4.765463e-02
1.519354748930e-05, -4.669674e-02
1.522554748930e-05, -4.609807e-02
1.525754748930e-05, -4.681648e-02
1.528954748930e-05, -4.633754e-02
1.532154748930e-05, -4.609807e-02
1.535354748930e-05, -4.645727e-02
1.538554748930e-05, -4.657701e-02
1.541754748930e-05, -4.669674e-02
1.544954748930e-05, -4.777436e-02
1.548154748930e-05, -4.681648e-02
1.551354748930e-05, -4.705595e-02
1.554554748930e-05, -4.705595e-02
1.557754748930e-05, -4.669674e-02
1.560954748930e-05, -4.609807e-02
1.564154748930e-05, -4.681648e-02
1.567354748930e-05, -4.609807e-02
1.570554748930e-05, -4.645727e-02
1.573754748930e-05, -4.801383e-02
1.576954748930e-05, -4.621780e-02
1.580154748930e-05, -4.597833e-02
1.583354748930e-05, -4.681648e-02
1.586554748930e-05, -4.657701e-02
1.589754748930e-05, -4.621780e-02
1.592954748930e-05, -4.621780e-02
1.596154748930e-05, -4.609807e-02
1.599354748930e-05, -4.573886e-02
1.602554748930e-05, -4.633754e-02
1.605754748930e-05, -4.741516e-02
1.608954748930e-05, -4.681648e-02
1.612154748930e-05, -4.645727e-02
1.615354748930e-05, -4.645727e-02
1.618554748930e-05, -4.657701e-02
1.621754748930e-05, -4.669674e-02
1.624954748930e-05, -4.621780e-02
1.628154748930e-05, -4.585860e-02
1.631354748930e-05, -4.789410e-02
1.634554748930e-05, -4.609807e-02
1.637754748930e-05, -4.669674e-02
1.640954748930e-05, -4.717568e-02
1.644154748930e-05, -4.585860e-02
1.647354748930e-05, -4.597833e-02
