x_log y_smooth
4577.787603 68.139414
4600.030716 68.075547
4622.381906 68.011306
4644.841700 67.946692
4667.410623 67.881702
4690.089208 67.816338
4712.877985 67.750599
4735.777492 67.684484
4758.788266 67.617994
4781.910847 67.551127
4805.145779 67.483883
4828.493607 67.416263
4851.954881 67.348265
4875.530152 67.279890
4899.219972 67.211136
4923.024900 67.142004
4946.945494 67.072493
4970.982317 67.002603
4995.135932 66.932333
5019.406908 66.861683
5043.795815 66.790653
5068.303226 66.719243
5092.929716 66.647451
5117.675864 66.575278
5142.542252 66.502723
5167.529464 66.429785
5192.638087 66.356466
5217.868710 66.282763
5243.221928 66.208677
5268.698334 66.134208
5294.298529 66.059354
5320.023112 65.984116
5345.872690 65.908494
5371.847868 65.832486
5397.949258 65.756092
5424.177473 65.679313
5450.533128 65.602148
5477.016844 65.524596
5503.629241 65.446657
5530.370947 65.368330
5557.242588 65.289616
5584.244796 65.210514
5611.378206 65.131024
5638.643456 65.051144
5666.041184 64.970876
5693.572037 64.890217
5721.236659 64.809169
5749.035702 64.727731
5776.969818 64.645902
5805.039664 64.563682
5833.245899 64.481070
5861.589186 64.398067
5890.070191 64.314671
5918.689583 64.230883
5947.448034 64.146703
5976.346220 64.062128
6005.384821 63.977161
6034.564517 63.891799
6063.885996 63.806043
6093.349945 63.719892
6122.957057 63.633346
6152.708028 63.546404
6182.603557 63.459067
6212.644345 63.371334
6242.831100 63.283204
6273.164529 63.194677
6303.645347 63.105752
6334.274268 63.016430
6365.052013 62.926710
6395.979304 62.836591
6427.056869 62.746074
6458.285437 62.655157
6489.665742 62.563841
6521.198522 62.472125
6552.884517 62.380009
6584.724472 62.287492
6616.719135 62.194574
6648.869257 62.101255
6681.175595 62.007534
6713.638906 61.913410
6746.259954 61.818885
6779.039505 61.723956
6811.978329 61.628624
6845.077201 61.532889
6878.336897 61.436749
6911.758200 61.340205
6945.341894 61.243257
6979.088769 61.145903
7012.999617 61.048144
7047.075235 60.949979
7081.316424 60.851408
7115.723989 60.752431
7150.298737 60.653046
7185.041481 60.553254
7219.953037 60.453055
7255.034226 60.352447
7290.285871 60.251431
7325.708802 60.150006
7361.303850 60.048172
7397.071851 59.945929
7433.013647 59.843275
7469.130080 59.740211
7505.422001 59.636737
7541.890261 59.532852
7578.535718 59.428555
7615.359232 59.323847
7652.361669 59.218726
7689.543898 59.113193
7726.906792 59.007247
7764.451229 58.900888
7802.178093 58.794116
7840.088267 58.686929
7878.182645 58.579328
7916.462120 58.471312
7954.927592 58.362882
7993.579965 58.254035
8032.420147 58.144773
8071.449050 58.035095
8110.667592 57.925001
8150.076693 57.814489
8189.677280 57.703560
8229.470284 57.592213
8269.456638 57.480449
8309.637283 57.368266
8350.013163 57.255664
8390.585226 57.142643
8431.354425 57.029203
8472.321719 56.915342
8513.488069 56.801062
8554.854444 56.686361
8596.421815 56.571239
8638.191158 56.455695
8680.163455 56.339730
8722.339693 56.223343
8764.720861 56.106533
8807.307957 55.989300
8850.101979 55.871644
8893.103935 55.753565
8936.314833 55.635062
8979.735690 55.516134
9023.367526 55.396782
9067.211365 55.277004
9111.268238 55.156802
9155.539180 55.036173
9200.025231 54.915118
9244.727436 54.793637
9289.646846 54.671729
9334.784516 54.549393
9380.141506 54.426630
9425.718882 54.303439
9471.517715 54.179820
9517.539081 54.055771
9563.784061 53.931294
9610.253742 53.806387
9656.949216 53.681051
9703.871579 53.555284
9751.021934 53.429086
9798.401390 53.302458
9846.011058 53.175398
9893.852058 53.047906
9941.925514 52.919983
9990.232555 52.791627
10038.774316 52.662838
10087.551937 52.533616
10136.566566 52.403960
10185.819352 52.273871
10235.311454 52.143347
10285.044034 52.012389
10335.018261 51.880995
10385.235309 51.749166
10435.696358 51.616902
10486.402593 51.484201
10537.355205 51.351064
10588.555393 51.217489
10640.004358 51.083478
10691.703309 50.949029
10743.653462 50.814142
10795.856036 50.678816
10848.312259 50.543052
10901.023362 50.406849
10953.990585 50.270206
11007.215171 50.133124
11060.698371 49.995601
11114.441442 49.857638
11168.445647 49.719233
11222.712253 49.580388
11277.242537 49.441100
11332.037779 49.301371
11387.099267 49.161199
11442.428295 49.020585
11498.026161 48.879527
11553.894174 48.738026
11610.033645 48.596081
11666.445893 48.453691
11723.132244 48.310857
11780.094030 48.167578
11837.332588 48.023853
11894.849264 47.879683
11952.645409 47.735067
12010.722381 47.590004
12069.081545 47.444494
12127.724271 47.298537
12186.651937 47.152133
12245.865929 47.005280
12305.367637 46.857979
12365.158458 46.710230
12425.239799 46.562031
12485.613071 46.413383
12546.279691 46.264285
12607.241086 46.114737
12668.498687 45.964738
12730.053934 45.814289
12791.908274 45.663388
12854.063159 45.512035
12916.520049 45.360231
12979.280413 45.207974
13042.345725 45.055264
13105.717466 44.902101
13169.397125 44.748484
13233.386199 44.594414
13297.686190 44.439889
13362.298611 44.284910
13427.224978 44.129476
13492.466817 43.973586
13558.025661 43.817241
13623.903051 43.660440
13690.100533 43.503182
13756.619664 43.345467
13823.462007 43.187295
13890.629131 43.028666
13958.122614 42.869578
14025.944044 42.710032
14094.095012 42.550028
14162.577121 42.389564
14231.391979 42.228641
14300.541203 42.067258
14370.026417 41.905415
14439.849255 41.743112
14510.011357 41.580348
14580.514371 41.417122
14651.359953 41.253435
14722.549769 41.089285
14794.085490 40.924673
14865.968798 40.759599
14938.201381 40.594061
15010.784937 40.428060
