x_log y_smooth
3566.878510 64.615371
3584.178199 64.490227
3601.561794 64.364060
3619.029701 64.236872
3636.582328 64.108666
3654.220088 63.979445
3671.943392 63.849211
3689.752656 63.717966
3707.648297 63.585714
3725.630733 63.452457
3743.700385 63.318197
3761.857677 63.182938
3780.103034 63.046681
3798.436882 62.909430
3816.859651 62.771186
3835.371772 62.631953
3853.973679 62.491733
3872.665807 62.350529
3891.448593 62.208343
3910.322477 62.065178
3929.287902 61.921036
3948.345311 61.775921
3967.495149 61.629834
3986.737867 61.482779
4006.073913 61.334757
4025.503741 61.185772
4045.027805 61.035827
4064.646563 60.884922
4084.360473 60.733063
4104.169998 60.580250
4124.075601 60.426486
4144.077748 60.271775
4164.176907 60.116118
4184.373549 59.959519
4204.668146 59.801979
4225.061175 59.643502
4245.553111 59.484090
4266.144435 59.323746
4286.835629 59.162472
4307.627177 59.000271
4328.519566 58.837145
4349.513285 58.673098
4370.608825 58.508131
4391.806681 58.342247
4413.107348 58.175449
4434.511326 58.007740
4456.019114 57.839122
4477.631218 57.669598
4499.348142 57.499169
4521.170395 57.327840
4543.098489 57.155612
4565.132935 56.982488
4587.274251 56.808471
4609.522954 56.633563
4631.879565 56.457767
4654.344608 56.281085
4676.918608 56.103521
4699.602095 55.925076
4722.395598 55.745753
4745.299652 55.565555
4768.314793 55.384485
4791.441560 55.202545
4814.680493 55.019737
4838.032137 54.836065
4861.497039 54.651530
4885.075748 54.466136
4908.768816 54.279885
4932.576797 54.092779
4956.500249 53.904822
4980.539732 53.716016
5004.695809 53.526363
5028.969045 53.335869
5053.360009 53.144552
5077.869271 52.952431
5102.497405 52.759529
5127.244988 52.565864
5152.112599 52.371459
5177.100820 52.176332
5202.210236 51.980505
5227.441435 51.783998
5252.795008 51.586832
5278.271548 51.389027
5303.871652 51.190604
5329.595918 50.991583
5355.444950 50.791984
5381.419352 50.591829
5407.519732 50.391138
5433.746701 50.189931
5460.100873 49.988229
5486.582866 49.786052
5513.193299 49.583421
5539.932794 49.380356
5566.801979 49.176878
5593.801482 48.973008
5620.931935 48.768765
5648.193973 48.564171
5675.588235 48.359245
5703.115361 48.154009
5730.775996 47.948483
5758.570788 47.742687
5786.500387 47.536642
5814.565448 47.330369
5842.766626 47.123888
5871.104583 46.917219
5899.579981 46.710383
5928.193488 46.503400
5956.945773 46.296292
5985.837509 46.089078
6014.869373 45.881779
6044.042044 45.674416
6073.356205 45.467008
6102.812543 45.259578
6132.411746 45.052144
6162.154509 44.844728
6192.041526 44.637350
6222.073498 44.430031
6252.251129 44.222791
6282.575123 44.015650
6313.046192 43.808630
6343.665048 43.601750
6374.432408 43.395031
6405.348993 43.188495
6436.415526 42.982160
6467.632735 42.776048
6499.001350 42.570179
6530.522105 42.364574
6562.195740 42.159254
6594.022994 41.954238
6626.004613 41.749547
6658.141347 41.545202
6690.433946 41.341224
6722.883168 41.137632
6755.489771 40.934448
6788.254519 40.731691
6821.178179 40.529383
6854.261522 40.327543
6887.505323 40.126193
6920.910358 39.925353
6954.477412 39.725044
6988.207268 39.525285
7022.100718 39.326098
7056.158554 39.127502
7090.381573 38.929519
7124.770578 38.732169
7159.326372 38.535473
7194.049765 38.339450
7228.941569 38.144122
7264.002602 37.949509
7299.233685 37.755632
7334.635641 37.562510
7370.209300 37.370165
7405.955495 37.178617
7441.875062 36.987887
7477.968842 36.797995
7514.237680 36.608961
7550.682426 36.420807
7587.303932 36.233552
7624.103055 36.047217
7661.080658 35.861823
7698.237605 35.677390
7735.574767 35.493939
7773.093018 35.311490
7810.793236 35.130064
7848.676303 34.949681
7886.743107 34.770361
7924.994538 34.592126
7963.431492 34.414995
8002.054869 34.238990
8040.865573 34.064131
8079.864512 33.890438
8119.052600 33.717931
8158.430754 33.546632
8197.999895 33.376561
8237.760951 33.207738
8277.714851 33.040184
8317.862531 32.873920
8358.204931 32.708965
8398.742995 32.545340
8439.477673 32.383067
8480.409918 32.222165
8521.540688 32.062654
8562.870946 31.904557
8604.401660 31.747892
8646.133801 31.592680
8688.068347 31.438943
8730.206279 31.286700
8772.548585 31.135972
8815.096254 30.986780
8857.850284 30.839143
8900.811674 30.693083
8943.981431 30.548620
8987.360566 30.405775
9030.950093 30.264568
9074.751034 30.125019
9118.764413 29.987150
9162.991261 29.850980
9207.432613 29.716530
9252.089511 29.583821
9296.962998 29.452873
9342.054125 29.323706
9387.363949 29.196342
9432.893530 29.070800
9478.643933 28.947102
9524.616230 28.825267
9570.811497 28.705317
9617.230815 28.587271
9663.875271 28.471150
9710.745957 28.356976
9757.843970 28.244767
9805.170413 28.134545
9852.726394 28.026331
9900.513025 27.920144
9948.531426 27.816006
9996.782721 27.713936
10045.268038 27.613956
10093.988514 27.516086
10142.945289 27.420346
10192.139509 27.326757
10241.572325 27.235339
10291.244895 27.146113
10341.158382 27.059100
10391.313954 26.974319
10441.712784 26.891792
10492.356054 26.811539
10543.244948 26.733581
10594.380658 26.657937
10645.764381 26.584629
10697.397320 26.513677
10749.280683 26.445101
10801.415685 26.378922
10853.803547 26.315161
10906.445495 26.253838
10959.342761 26.194973
11012.496584 26.138588
11065.908208 26.084702
11119.578883 26.033336
11173.509866 25.984511
11227.702419 25.938247
11282.157810 25.894565
11336.877316 25.853484
11391.862216 25.815027
11447.113798 25.779212
11502.633355 25.746062
11558.422188 25.715595
11614.481601 25.687833
11670.812908 25.662796
11727.417426 25.640505
11784.296482 25.620981
11841.451406 25.604243
11898.883537 25.590312
11956.594219 25.579209
12014.584804 25.570955
12072.856648 25.565569
12131.411115 25.563072
12190.249578 25.563486
12249.373412 25.566829
12308.784003 25.573124
12368.482740 25.582390
12428.471021 25.594648
12488.750252 25.609918
12549.321842 25.628221
12610.187210 25.649577
12671.347780 25.674008
12732.804985 25.701533
12794.560263 25.732173
12856.615060 25.765948
12918.970828 25.802879
12981.629028 25.842987
13044.591126 25.886291
13107.858595 25.932814
13171.432918 25.982574
13235.315582 26.035593
13299.508083 26.091891
13364.011923 26.151488
13428.828613 26.214406
13493.959670 26.280664
13559.406618 26.350283
13625.170990 26.423284
13691.254326 26.499687
13757.658172 26.579512
13824.384082 26.662781
13891.433620 26.749513
13958.808353 26.839730
14026.509861 26.933451
14094.539727 27.030697
14162.899544 27.131489
14231.590912 27.235848
14300.615440 27.343793
14369.974744 27.455345
14439.670446 27.570525
14509.704179 27.689354
14580.077582 27.811851
14650.792302 27.938037
14721.849996 28.067933
14793.252326 28.201560
14865.000963 28.338937
14937.097588 28.480086
15009.543889 28.625027
