x_log y_smooth
861.776502 74.731425
865.982119 74.782971
870.208261 74.834302
874.455027 74.885420
878.722518 74.936323
883.010835 74.987011
887.320080 75.037485
891.650354 75.087743
896.001762 75.137788
900.374404 75.187617
904.768386 75.237231
909.183812 75.286630
913.620785 75.335814
918.079411 75.384783
922.559797 75.433537
927.062047 75.482075
931.586270 75.530398
936.132571 75.578505
940.701059 75.626397
945.291842 75.674073
949.905029 75.721533
954.540728 75.768778
959.199051 75.815807
963.880108 75.862619
968.584008 75.909216
973.310865 75.955596
978.060789 76.001761
982.833894 76.047709
987.630293 76.093440
992.450098 76.138956
997.293426 76.184254
1002.160389 76.229336
1007.051104 76.274202
1011.965687 76.318851
1016.904253 76.363282
1021.866921 76.407497
1026.853807 76.451495
1031.865030 76.495276
1036.900709 76.538840
1041.960963 76.582187
1047.045912 76.625316
1052.155676 76.668228
1057.290377 76.710923
1062.450135 76.753400
1067.635075 76.795659
1072.845318 76.837701
1078.080987 76.879525
1083.342208 76.921131
1088.629104 76.962519
1093.941802 77.003689
1099.280426 77.044641
1104.645103 77.085376
1110.035961 77.125891
1115.453128 77.166189
1120.896731 77.206268
1126.366900 77.246129
1131.863764 77.285771
1137.387454 77.325194
1142.938100 77.364399
1148.515835 77.403385
1154.120789 77.442153
1159.753097 77.480701
1165.412892 77.519031
1171.100307 77.557141
1176.815478 77.595032
1182.558540 77.632704
1188.329629 77.670157
1194.128882 77.707390
1199.956437 77.744404
1205.812430 77.781198
1211.697002 77.817772
1217.610292 77.854127
1223.552440 77.890263
1229.523586 77.926178
1235.523873 77.961873
1241.553442 77.997349
1247.612436 78.032604
1253.700999 78.067639
1259.819276 78.102454
1265.967411 78.137049
1272.145549 78.171423
1278.353838 78.205577
1284.592425 78.239510
1290.861457 78.273223
1297.161083 78.306715
1303.491452 78.339986
1309.852715 78.373036
1316.245021 78.405866
1322.668523 78.438474
1329.123373 78.470861
1335.609724 78.503027
1342.127729 78.534972
1348.677543 78.566696
1355.259321 78.598198
1361.873220 78.629479
1368.519395 78.660538
1375.198006 78.691375
1381.909208 78.721991
1388.653163 78.752385
1395.430029 78.782557
1402.239968 78.812507
1409.083140 78.842236
1415.959708 78.871742
1422.869835 78.901026
1429.813684 78.930087
1436.791421 78.958927
1443.803210 78.987544
1450.849218 79.015938
1457.929612 79.044110
1465.044559 79.072059
1472.194229 79.099786
1479.378790 79.127290
1486.598413 79.154571
1493.853269 79.181629
1501.143530 79.208463
1508.469368 79.235074
1515.830958 79.261460
1523.228474 79.287622
1530.662091 79.313558
1538.131985 79.339268
1545.638334 79.364751
1553.181315 79.390008
1560.761107 79.415037
1568.377889 79.439837
1576.031843 79.464409
1583.723150 79.488752
1591.451991 79.512865
1599.218550 79.536747
1607.023012 79.560399
1614.865561 79.583819
1622.746382 79.607007
1630.665664 79.629963
1638.623593 79.652686
1646.620358 79.675175
1654.656148 79.697431
1662.731155 79.719451
1670.845569 79.741237
1678.999583 79.762786
1687.193389 79.784100
1695.427183 79.805176
1703.701160 79.826015
1712.015514 79.846617
1720.370444 79.866980
1728.766148 79.887104
1737.202824 79.906988
1745.680673 79.926633
1754.199895 79.946036
1762.760692 79.965199
1771.363267 79.984120
1780.007825 80.002799
1788.694569 80.021235
1797.423706 80.039428
1806.195443 80.057377
1815.009987 80.075082
1823.867548 80.092542
1832.768336 80.109756
1841.712560 80.126725
1850.700434 80.143447
1859.732171 80.159921
1868.807984 80.176149
1877.928088 80.192128
1887.092700 80.207858
1896.302037 80.223339
1905.556317 80.238571
1914.855760 80.253552
1924.200585 80.268282
1933.591015 80.282761
1943.027272 80.296988
1952.509579 80.310963
1962.038161 80.324685
1971.613245 80.338153
1981.235057 80.351367
1990.903825 80.364326
2000.619778 80.377030
2010.383146 80.389479
2020.194162 80.401671
2030.053057 80.413607
2039.960065 80.425285
2049.915421 80.436705
2059.919361 80.447867
2069.972122 80.458770
2080.073942 80.469414
2090.225060 80.479798
2100.425718 80.489921
2110.676157 80.499783
2120.976619 80.509383
2131.327350 80.518721
2141.728594 80.527797
2152.180598 80.536609
2162.683609 80.545157
2173.237877 80.553441
2183.843652 80.561461
2194.501185 80.569214
2205.210728 80.576702
2215.972536 80.583924
2226.786863 80.590878
2237.653966 80.597565
2248.574102 80.603984
2259.547530 80.610134
2270.574511 80.616014
2281.655305 80.621626
2292.790175 80.626966
2303.979386 80.632037
2315.223201 80.636835
2326.521889 80.641362
2337.875716 80.645617
2349.284951 80.649598
2360.749866 80.653306
2372.270731 80.656740
2383.847820 80.659899
2395.481408 80.662783
2407.171769 80.665392
2418.919181 80.667724
2430.723923 80.669780
2442.586274 80.671558
2454.506515 80.673059
2466.484929 80.674281
2478.521799 80.675224
2490.617412 80.675888
2502.772053 80.676272
2514.986012 80.676375
2527.259576 80.676197
2539.593037 80.675738
2551.986688 80.674996
2564.440822 80.673972
2576.955734 80.672665
2589.531722 80.671074
2602.169082 80.669198
2614.868114 80.667038
2627.629121 80.664592
2640.452403 80.661861
2653.338264 80.658843
2666.287012 80.655538
2679.298951 80.651945
2692.374390 80.648065
2705.513641 80.643895
2718.717012 80.639437
2731.984819 80.634689
2745.317375 80.629650
2758.714996 80.624321
2772.177999 80.618701
2785.706705 80.612789
2799.301433 80.606584
2812.962505 80.600086
2826.690246 80.593295
2840.484981 80.586210
2854.347036 80.578831
2868.276740 80.571156
2882.274424 80.563185
2896.340419 80.554919
2910.475058 80.546356
2924.678677 80.537495
2938.951612 80.528337
2953.294202 80.518880
2967.706785 80.509125
2982.189705 80.499070
2996.743303 80.488715
3011.367926 80.478060
3026.063920 80.467103
3040.831632 80.455845
3055.671413 80.444285
3070.583615 80.432422
3085.568592 80.420257
3100.626697 80.407787
3115.758289 80.395013
3130.963725 80.381934
3146.243366 80.368550
3161.597575 80.354860
3177.026715 80.340864
3192.531152 80.326561
3208.111253 80.311950
3223.767388 80.297031
3239.499927 80.281803
3255.309244 80.266267
3271.195713 80.250420
3287.159711 80.234264
3303.201615 80.217797
3319.321807 80.201018
3335.520669 80.183928
3351.798583 80.166525
3368.155937 80.148810
3384.593117 80.130781
3401.110514 80.112438
3417.708518 80.093780
3434.387523 80.074807
3451.147925 80.055519
3467.990120 80.035915
3484.914509 80.015994
3501.921491 79.995756
3519.011470 79.975200
3536.184851 79.954325
3553.442042 79.933132
3570.783450 79.911619
3588.209487 79.889787
3605.720567 79.867634
3623.317103 79.845160
3640.999514 79.822365
3658.768218 79.799247
3676.623636 79.775807
3694.566192 79.752044
3712.596310 79.727957
3730.714419 79.703545
3748.920947 79.678809
3767.216326 79.653748
3785.600989 79.628361
3804.075373 79.602647
3822.639915 79.576606
3841.295056 79.550238
3860.041236 79.523542
3878.878901 79.496518
3897.808497 79.469164
3916.830473 79.441481
3935.945280 79.413467
3955.153370 79.385123
3974.455198 79.356447
3993.851223 79.327440
4013.341904 79.298100
4032.927703 79.268428
4052.609084 79.238422
4072.386513 79.208082
4092.260460 79.177408
4112.231395 79.146398
4132.299791 79.115053
4152.466125 79.083372
4172.730874 79.051355
4193.094518 79.019000
4213.557540 78.986307
4234.120426 78.953276
4254.783662 78.919906
4275.547738 78.886197
4296.413146 78.852148
4317.380381 78.817759
4338.449940 78.783028
4359.622322 78.747956
4380.898029 78.712542
4402.277565 78.676786
4423.761436 78.640686
4445.350153 78.604243
4467.044226 78.567455
4488.844170 78.530323
4510.750502 78.492845
4532.763740 78.455022
4554.884407 78.416852
4577.113026 78.378335
4599.450125 78.339471
4621.896233 78.300259
4644.451881 78.260698
4667.117605 78.220789
4689.893942 78.180529
4712.781431 78.139920
4735.780615 78.098959
4758.892039 78.057648
4782.116250 78.015985
4805.453800 77.973969
4828.905241 77.931601
4852.471129 77.888879
4876.152023 77.845804
4899.948484 77.802374
4923.861075 77.758588
4947.890364 77.714448
4972.036920 77.669951
4996.301315 77.625098
5020.684125 77.579887
5045.185927 77.534319
5069.807302 77.488392
5094.548834 77.442107
5119.411108 77.395463
5144.394715 77.348458
5169.500246 77.301093
5194.728296 77.253367
5220.079464 77.205280
5245.554349 77.156831
5271.153557 77.108019
5296.877693 77.058844
5322.727367 77.009305
5348.703192 76.959403
5374.805784 76.909135
5401.035760 76.858502
5427.393744 76.807504
5453.880359 76.756139
5480.496233 76.704407
5507.241997 76.652308
5534.118285 76.599841
5561.125734 76.547005
5588.264984 76.493800
5615.536678 76.440226
5642.941463 76.386282
5670.479988 76.331967
5698.152906 76.277280
5725.960872 76.222222
5753.904546 76.166792
5781.984590 76.110989
5810.201669 76.054813
5838.556452 75.998262
5867.049612 75.941337
5895.681823 75.884038
5924.453765 75.826362
5953.366118 75.768311
5982.419569 75.709883
6011.614805 75.651078
6040.952519 75.591895
6070.433407 75.532335
6100.058166 75.472395
6129.827499 75.412076
6159.742111 75.351377
6189.802712 75.290298
6220.010014 75.228838
6250.364733 75.166996
6280.867587 75.104773
6311.519302 75.042167
6342.320601 74.979177
6373.272217 74.915805
6404.374881 74.852048
6435.629332 74.787906
6467.036310 74.723379
6498.596560 74.658467
6530.310829 74.593168
6562.179869 74.527482
6594.204435 74.461409
6626.385287 74.394948
6658.723187 74.328098
6691.218901 74.260860
6723.873200 74.193231
6756.686858 74.125213
6789.660652 74.056804
6822.795364 73.988004
6856.091778 73.918813
6889.550686 73.849229
6923.172878 73.779252
6956.959152 73.708882
6990.910309 73.638118
7025.027154 73.566960
7059.310495 73.495406
7093.761144 73.423457
7128.379919 73.351113
7163.167639 73.278371
7198.125129 73.205233
7233.253217 73.131697
7268.552737 73.057762
7304.024525 72.983429
7339.669421 72.908697
7375.488270 72.833565
7411.481921 72.758032
7447.651228 72.682099
7483.997047 72.605764
7520.520239 72.529028
7557.221672 72.451888
7594.102213 72.374346
7631.162738 72.296400
7668.404125 72.218050
7705.827256 72.139296
7743.433018 72.060136
7781.222303 71.980570
7819.196006 71.900598
7857.355028 71.820220
7895.700272 71.739434
7934.232647 71.658240
7972.953067 71.576637
8011.862449 71.494626
8050.961716 71.412205
8090.251794 71.329374
8129.733614 71.246133
8169.408112 71.162480
8209.276229 71.078415
8249.338909 70.993939
8289.597101 70.909050
8330.051761 70.823747
8370.703846 70.738030
8411.554321 70.651900
8452.604153 70.565354
8493.854315 70.478393
8535.305785 70.391015
8576.959545 70.303222
8618.816583 70.215011
8660.877890 70.126382
8703.144464 70.037336
8745.617306 69.947870
8788.297422 69.857986
8831.185825 69.767682
8874.283531 69.676957
8917.591561 69.585811
8961.110941 69.494245
9004.842704 69.402256
9048.787885 69.309844
9092.947526 69.217010
9137.322674 69.123752
9181.914380 69.030070
9226.723702 68.935964
9271.751700 68.841432
9316.999443 68.746475
9362.468003 68.651091
9408.158457 68.555280
9454.071889 68.459042
9500.209386 68.362377
9546.572041 68.265283
9593.160955 68.167760
9639.977230 68.069807
9687.021977 67.971424
9734.296311 67.872611
9781.801351 67.773367
9829.538224 67.673691
9877.508061 67.573583
9925.711999 67.473042
9974.151181 67.372068
10022.826754 67.270660
10071.739872 67.168818
10120.891695 67.066541
10170.283387 66.963828
10219.916120 66.860679
10269.791068 66.757094
10319.909415 66.653072
10370.272348 66.548613
10420.881060 66.443715
10471.736752 66.338378
10522.840629 66.232603
10574.193901 66.126387
10625.797786 66.019731
10677.653506 65.912635
10729.762292 65.805097
10782.125377 65.697117
10834.744004 65.588695
10887.619418 65.479830
10940.752873 65.370521
10994.145629 65.260768
11047.798951 65.150570
11101.714110 65.039928
11155.892384 64.928840
11210.335058 64.817305
11265.043421 64.705324
11320.018770 64.592895
11375.262409 64.480019
11430.775646 64.366694
11486.559797 64.252920
11542.616184 64.138697
11598.946137 64.024024
11655.550989 63.908900
11712.432082 63.793326
11769.590765 63.677299
11827.028392 63.560821
11884.746325 63.443889
11942.745931 63.326505
12001.028585 63.208666
12059.595669 63.090374
12118.448570 62.971626
12177.588683 62.852423
12237.017411 62.732765
12296.736160 62.612649
12356.746348 62.492077
12417.049395 62.371047
12477.646732 62.249559
12538.539794 62.127613
12599.730025 62.005207
12661.218874 61.882341
12723.007800 61.759016
12785.098266 61.635229
12847.491745 61.510981
12910.189714 61.386271
12973.193661 61.261099
13036.505077 61.135464
13100.125464 61.009366
13164.056329 60.882803
13228.299188 60.755776
13292.855563 60.628283
13357.726985 60.500325
13422.914990 60.371901
13488.421124 60.243010
13554.246939 60.113652
13620.393995 59.983826
13686.863860 59.853532
13753.658110 59.722768
13820.778327 59.591536
13888.226103 59.459833
13956.003035 59.327660
14024.110730 59.195016
14092.550802 59.061900
14161.324874 58.928312
14230.434575 58.794251
14299.881543 58.659717
14369.667425 58.524710
14439.793873 58.389228
14510.262551 58.253271
14581.075128 58.116839
14652.233282 57.979931
14723.738701 57.842547
14795.593078 57.704685
14867.798117 57.566346
14940.355529 57.427529
15013.267033 57.288234
