% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.22 us, time offset 9.966 ns, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 09:37:53 -0400
% Time (s), Channel A (Input 1) (V)
-8.527015203025e-06, -4.490072e-02
-8.487015203025e-06, -4.478098e-02
-8.447015203025e-06, -4.514019e-02
-8.407015203025e-06, -4.478098e-02
-8.367015203025e-06, -4.514019e-02
-8.327015203025e-06, -4.490072e-02
-8.287015203025e-06, -4.561913e-02
-8.247015203025e-06, -4.502045e-02
-8.207015203025e-06, -4.525992e-02
-8.167015203025e-06, -4.537966e-02
-8.127015203025e-06, -4.549939e-02
-8.087015203025e-06, -4.502045e-02
-8.047015203025e-06, -4.549939e-02
-8.007015203025e-06, -4.525992e-02
-7.967015203025e-06, -4.490072e-02
-7.927015203025e-06, -4.549939e-02
-7.887015203025e-06, -4.442177e-02
-7.847015203025e-06, -4.514019e-02
-7.807015203025e-06, -4.537966e-02
-7.767015203025e-06, -4.478098e-02
-7.727015203025e-06, -4.442177e-02
-7.687015203025e-06, -4.525992e-02
-7.647015203025e-06, -4.585860e-02
-7.607015203025e-06, -4.490072e-02
-7.567015203025e-06, -4.418230e-02
-7.527015203025e-06, -4.394283e-02
-7.487015203025e-06, -4.537966e-02
-7.447015203025e-06, -4.466124e-02
-7.407015203025e-06, -4.502045e-02
-7.367015203025e-06, -4.573886e-02
-7.327015203025e-06, -4.478098e-02
-7.287015203025e-06, -4.537966e-02
-7.247015203025e-06, -4.525992e-02
-7.207015203025e-06, -4.430204e-02
-7.167015203025e-06, -4.502045e-02
-7.127015203025e-06, -4.406257e-02
-7.087015203025e-06, -4.502045e-02
-7.047015203025e-06, -4.406257e-02
-7.007015203025e-06, -4.514019e-02
-6.967015203025e-06, -4.561913e-02
-6.927015203025e-06, -4.490072e-02
-6.887015203025e-06, -4.537966e-02
-6.847015203025e-06, -4.525992e-02
